referrer,views_total,views_unique
Google,2731,826
github.com,595,81
stnava.github.io,572,198
Bing,88,40
sourceforge.net,86,46
link.zhihu.com,78,19
cn.bing.com,76,27
andysbrainbook.readthedocs.io,52,26
dataportal.brainminds.jp,50,15
DuckDuckGo,44,15
