referrer,views_total,views_unique
Google,2504,789
github.com,528,75
stnava.github.io,523,182
Bing,97,40
sourceforge.net,91,45
DuckDuckGo,68,14
andysbrainbook.readthedocs.io,60,28
cn.bing.com,50,26
dataportal.brainminds.jp,48,16
moodle.ubishops.ca,29,17
