referrer,views_total,views_unique
Google,2769,926
github.com,329,82
stnava.github.io,307,101
Bing,188,72
cn.bing.com,87,42
DuckDuckGo,56,23
dataportal.brainminds.jp,53,16
chatgpt.com,51,23
andysbrainbook.readthedocs.io,42,22
sourceforge.net,31,15
