referrer,views_total,views_unique
Google,2585,1037
github.com,192,66
Bing,146,79
chatgpt.com,124,66
stnava.github.io,119,56
cn.bing.com,73,41
link.zhihu.com,44,18
DuckDuckGo,35,15
search.brave.com,24,8
gemini.google.com,22,10
