referrer,views_total,views_unique
Google,2715,861
stnava.github.io,550,189
github.com,433,76
Bing,163,46
sourceforge.net,110,58
DuckDuckGo,81,21
cn.bing.com,52,31
link.zhihu.com,42,20
search.brave.com,38,7
Baidu,22,8
