referrer,views_total,views_unique
Google,2499,722
stnava.github.io,725,160
github.com,420,82
Bing,141,60
cn.bing.com,109,49
sourceforge.net,89,34
dataportal.brainminds.jp,58,17
DuckDuckGo,51,21
ecosia.org,48,4
andysbrainbook.readthedocs.io,44,27
