referrer,views_total,views_unique
Google,3209,842
stnava.github.io,535,169
github.com,191,67
Bing,132,39
cn.bing.com,76,28
sourceforge.net,75,41
andysbrainbook.readthedocs.io,58,13
link.zhihu.com,55,22
search.brave.com,39,6
jeffduda.github.io,37,5
