referrer,views_total,views_unique
Google,2960,836
stnava.github.io,742,203
github.com,407,98
sourceforge.net,195,49
Bing,170,55
DuckDuckGo,110,17
link.zhihu.com,87,25
andysbrainbook.readthedocs.io,83,20
cn.bing.com,74,27
aramislab.paris.inria.fr,42,6
