referrer,views_total,views_unique
Google,3330,865
stnava.github.io,484,163
github.com,256,101
Bing,189,67
cn.bing.com,105,43
sourceforge.net,95,38
dataportal.brainminds.jp,88,19
andysbrainbook.readthedocs.io,59,36
DuckDuckGo,23,13
statics.teams.cdn.office.net,23,6
