url_path,views_total,views_unique
/ANTsX/ANTs,845,579
/ANTsX/ANTs/releases,307,194
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,113,79
/ANTsX/ANTs/wiki,92,64
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,84,61
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,80,62
/ANTsX/ANTs/wiki/N4BiasFieldCorrection,76,60
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,60,41
/ANTsX/ANTs/blob/master/Scripts/newAntsExample.sh,56,45
/ANTsX/ANTs/issues,56,19
