referrer,views_total,views_unique
Google,812,449
github.com,424,214
Bing,95,65
stnava.github.io,34,24
chatgpt.com,34,21
dataportal.brainminds.jp,17,6
andysbrainbook.readthedocs.io,12,6
sourceforge.net,9,6
ecosia.org,7,3
DuckDuckGo,6,5
