referrer,views_total,views_unique
Google,3359,894
stnava.github.io,569,207
github.com,460,96
Bing,226,82
cn.bing.com,188,64
DuckDuckGo,123,25
sourceforge.net,117,45
link.zhihu.com,108,34
andysbrainbook.readthedocs.io,86,33
dataportal.brainminds.jp,54,21
