referrer,views_total,views_unique
Google,924,485
github.com,328,142
Bing,112,72
chatgpt.com,49,20
DuckDuckGo,22,7
stnava.github.io,16,13
andysbrainbook.readthedocs.io,14,4
dataportal.brainminds.jp,9,6
ecosia.org,6,4
statics.teams.cdn.office.net,6,3
