url_path,views_total,views_unique
/ANTsX/ANTs,1010,553
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,576,259
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,224,144
/ANTsX/ANTs/releases,203,130
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",202,116
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,195,59
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,184,48
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,173,47
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,169,119
/ANTsX/ANTs/wiki,144,76
