referrer,views_total,views_unique
Google,888,481
github.com,370,158
Bing,96,59
chatgpt.com,56,31
DuckDuckGo,27,8
stnava.github.io,23,14
ecosia.org,15,8
dataportal.brainminds.jp,14,9
antsx.github.io,7,6
link.gitcode.com,6,2
