referrer,views_total,views_unique
Google,1638,430
stnava.github.io,373,105
github.com,231,64
Bing,218,41
sourceforge.net,87,25
cn.bing.com,78,31
dataportal.brainminds.jp,54,10
link.zhihu.com,37,18
andysbrainbook.readthedocs.io,33,12
DuckDuckGo,22,7
