referrer,views_total,views_unique
Google,988,517
github.com,389,156
Bing,124,61
chatgpt.com,69,38
stnava.github.io,47,23
DuckDuckGo,20,15
sourceforge.net,16,7
ecosia.org,13,3
dataportal.brainminds.jp,12,9
andysbrainbook.readthedocs.io,10,7
