referrer,views_total,views_unique
Google,3249,890
stnava.github.io,578,179
github.com,490,103
Bing,196,76
cn.bing.com,141,46
sourceforge.net,92,40
andysbrainbook.readthedocs.io,85,42
ecosia.org,52,4
DuckDuckGo,48,20
dataportal.brainminds.jp,38,20
