referrer,views_total,views_unique
Google,2812,1087
github.com,206,71
Bing,154,82
chatgpt.com,123,65
stnava.github.io,120,56
cn.bing.com,74,44
link.zhihu.com,46,20
DuckDuckGo,37,16
sourceforge.net,24,14
gemini.google.com,24,11
