referrer,views_total,views_unique
Google,3349,861
stnava.github.io,457,157
github.com,268,93
Bing,205,73
cn.bing.com,124,45
sourceforge.net,106,44
dataportal.brainminds.jp,85,18
andysbrainbook.readthedocs.io,56,33
statics.teams.cdn.office.net,24,7
DuckDuckGo,21,12
