referrer,views_total,views_unique
Google,2945,820
stnava.github.io,676,192
github.com,259,85
Bing,143,54
sourceforge.net,108,40
cn.bing.com,77,39
andysbrainbook.readthedocs.io,54,31
dataportal.brainminds.jp,36,13
link.zhihu.com,28,14
DuckDuckGo,26,16
