time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-18 00:00:00+00:00,10,7,195,85
2025-01-19 00:00:00+00:00,13,12,142,59
2025-01-20 00:00:00+00:00,36,27,535,179
2025-01-21 00:00:00+00:00,28,21,609,201
2025-01-22 00:00:00+00:00,34,24,508,194
2025-01-23 00:00:00+00:00,27,19,624,204
2025-01-24 00:00:00+00:00,13,11,519,185
2025-01-25 00:00:00+00:00,12,11,194,76
2025-01-26 00:00:00+00:00,18,13,203,79
2025-01-27 00:00:00+00:00,57,41,630,201
2025-01-28 00:00:00+00:00,52,40,758,231
2025-01-29 00:00:00+00:00,35,27,509,199
2025-01-30 00:00:00+00:00,122,100,478,204
2025-01-31 00:00:00+00:00,68,55,441,167
