referrer,views_total,views_unique
Google,2875,844
stnava.github.io,581,174
github.com,306,81
Bing,177,57
sourceforge.net,100,43
DuckDuckGo,44,13
search.brave.com,43,5
nature.com,42,3
cn.bing.com,40,20
search.lilo.org,38,2
