referrer,views_total,views_unique
Google,2647,817
stnava.github.io,569,184
github.com,198,76
Bing,140,52
sourceforge.net,96,37
cn.bing.com,77,40
andysbrainbook.readthedocs.io,51,29
DuckDuckGo,43,17
dataportal.brainminds.jp,33,18
link.zhihu.com,31,15
