referrer,views_total,views_unique
Google,3184,1146
github.com,310,101
stnava.github.io,273,115
Bing,263,89
cn.bing.com,181,67
chatgpt.com,117,42
DuckDuckGo,82,23
sourceforge.net,50,23
andysbrainbook.readthedocs.io,38,21
dataportal.brainminds.jp,29,15
