referrer,views_total,views_unique
Google,3226,798
stnava.github.io,583,182
github.com,187,80
sourceforge.net,131,40
cn.bing.com,73,34
Bing,70,40
dataportal.brainminds.jp,64,18
DuckDuckGo,45,20
link.zhihu.com,44,18
andysbrainbook.readthedocs.io,30,17
