time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-03 00:00:00+00:00,108,85,604,230
2025-03-04 00:00:00+00:00,159,108,639,237
2025-03-05 00:00:00+00:00,167,98,715,270
2025-03-06 00:00:00+00:00,245,196,712,250
2025-03-07 00:00:00+00:00,105,63,539,217
2025-03-08 00:00:00+00:00,43,25,155,76
2025-03-09 00:00:00+00:00,56,34,157,75
2025-03-10 00:00:00+00:00,88,47,558,223
2025-03-11 00:00:00+00:00,88,50,744,259
2025-03-12 00:00:00+00:00,90,47,662,246
2025-03-13 00:00:00+00:00,87,54,684,253
2025-03-14 00:00:00+00:00,100,57,565,213
2025-03-15 00:00:00+00:00,114,100,257,94
2025-03-16 00:00:00+00:00,50,28,224,87
