referrer,views_total,views_unique
Google,752,438
github.com,304,163
Bing,96,67
chatgpt.com,63,44
stnava.github.io,32,16
DuckDuckGo,17,13
ecosia.org,12,7
search.brave.com,11,6
nature.com,9,4
Baidu,6,2
