referrer,views_total,views_unique
Google,3087,904
stnava.github.io,636,189
github.com,248,64
Bing,205,54
sourceforge.net,101,43
cn.bing.com,72,39
dataportal.brainminds.jp,55,10
DuckDuckGo,47,14
link.zhihu.com,45,21
andysbrainbook.readthedocs.io,43,26
