referrer,views_total,views_unique
Google,2745,780
stnava.github.io,628,180
github.com,342,82
sourceforge.net,183,48
Bing,172,54
DuckDuckGo,101,15
andysbrainbook.readthedocs.io,87,23
link.zhihu.com,86,26
cn.bing.com,70,25
dataportal.brainminds.jp,44,10
