referrer,views_total,views_unique
Google,2639,991
github.com,292,88
Bing,185,79
chatgpt.com,162,68
stnava.github.io,158,62
cn.bing.com,136,58
andysbrainbook.readthedocs.io,55,27
sourceforge.net,34,23
DuckDuckGo,27,14
dataportal.brainminds.jp,25,9
