referrer,views_total,views_unique
Google,3355,902
stnava.github.io,528,173
github.com,268,105
Bing,192,63
cn.bing.com,149,59
dataportal.brainminds.jp,89,20
sourceforge.net,87,39
andysbrainbook.readthedocs.io,82,42
DuckDuckGo,29,14
Baidu,27,6
