referrer,views_total,views_unique
Google,1851,801
github.com,287,99
Bing,177,89
stnava.github.io,87,44
chatgpt.com,74,38
dataportal.brainminds.jp,39,18
DuckDuckGo,35,13
andysbrainbook.readthedocs.io,32,16
search.brave.com,24,6
sourceforge.net,22,7
