referrer,views_total,views_unique
Google,1436,696
github.com,549,239
Bing,128,79
chatgpt.com,109,47
stnava.github.io,88,46
statics.teams.cdn.office.net,30,13
dataportal.brainminds.jp,25,7
mapzebrain.org,21,6
qwant.com,20,7
Baidu,19,8
