time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-24 00:00:00+00:00,97,44,581,192
2023-07-25 00:00:00+00:00,74,43,962,191
2023-07-26 00:00:00+00:00,83,41,809,192
2023-07-27 00:00:00+00:00,106,38,694,186
2023-07-28 00:00:00+00:00,53,35,709,176
2023-07-29 00:00:00+00:00,17,12,242,61
2023-07-30 00:00:00+00:00,23,17,124,56
2023-07-31 00:00:00+00:00,59,43,624,166
2023-08-01 00:00:00+00:00,169,125,513,157
2023-08-02 00:00:00+00:00,60,41,610,189
2023-08-03 00:00:00+00:00,78,42,479,169
2023-08-04 00:00:00+00:00,157,124,468,136
2023-08-05 00:00:00+00:00,38,23,200,57
2023-08-06 00:00:00+00:00,34,23,159,39
