referrer,views_total,views_unique
Google,3093,930
github.com,488,104
stnava.github.io,376,137
Bing,260,97
cn.bing.com,139,53
sourceforge.net,95,34
DuckDuckGo,71,22
dataportal.brainminds.jp,52,21
andysbrainbook.readthedocs.io,49,27
link.zhihu.com,24,11
