referrer,views_total,views_unique
Google,691,406
github.com,368,144
Bing,92,65
chatgpt.com,67,38
stnava.github.io,49,19
DuckDuckGo,14,8
dataportal.brainminds.jp,12,6
andysbrainbook.readthedocs.io,10,9
teams.public.onecdn.static.microsoft,9,4
search.brave.com,8,6
