time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-22 00:00:00+00:00,167,79,353,147
2026-04-23 00:00:00+00:00,210,80,322,138
2026-04-24 00:00:00+00:00,175,84,345,160
2026-04-25 00:00:00+00:00,92,49,101,55
2026-04-26 00:00:00+00:00,86,45,132,71
2026-04-27 00:00:00+00:00,86,58,267,130
2026-04-28 00:00:00+00:00,66,43,235,128
2026-04-29 00:00:00+00:00,116,41,278,127
2026-04-30 00:00:00+00:00,57,40,230,113
2026-05-01 00:00:00+00:00,221,170,238,118
2026-05-02 00:00:00+00:00,59,31,107,65
2026-05-03 00:00:00+00:00,69,30,86,56
2026-05-04 00:00:00+00:00,63,30,192,88
2026-05-05 00:00:00+00:00,109,55,263,98
