referrer,views_total,views_unique
Google,2188,899
github.com,219,89
stnava.github.io,187,75
Bing,166,67
chatgpt.com,118,55
cn.bing.com,88,42
DuckDuckGo,53,19
andysbrainbook.readthedocs.io,42,21
dataportal.brainminds.jp,38,14
search.brave.com,28,6
