referrer,views_total,views_unique
Google,2916,780
stnava.github.io,637,191
github.com,389,84
sourceforge.net,189,45
Bing,145,49
DuckDuckGo,140,20
andysbrainbook.readthedocs.io,84,19
link.zhihu.com,69,21
dataportal.brainminds.jp,69,13
cn.bing.com,60,31
