referrer,views_total,views_unique
Google,2711,776
stnava.github.io,522,147
github.com,200,78
Bing,133,45
cn.bing.com,98,47
sourceforge.net,76,36
DuckDuckGo,61,16
link.zhihu.com,53,25
andysbrainbook.readthedocs.io,49,23
dataportal.brainminds.jp,31,14
