referrer,views_total,views_unique
Google,3208,823
stnava.github.io,473,160
github.com,238,64
Bing,118,33
sourceforge.net,100,46
cn.bing.com,91,26
link.zhihu.com,53,20
andysbrainbook.readthedocs.io,49,10
jeffduda.github.io,33,2
DuckDuckGo,31,12
