referrer,views_total,views_unique
Google,2852,927
stnava.github.io,677,223
github.com,414,104
Bing,106,35
sourceforge.net,104,46
DuckDuckGo,94,19
link.zhihu.com,67,21
cn.bing.com,63,31
andysbrainbook.readthedocs.io,29,18
dataportal.brainminds.jp,24,7
