referrer,views_total,views_unique
Google,2862,1127
Bing,237,81
github.com,198,85
stnava.github.io,150,66
cn.bing.com,121,52
chatgpt.com,51,28
sourceforge.net,40,19
DuckDuckGo,32,17
link.zhihu.com,32,10
ecosia.org,29,12
