referrer,views_total,views_unique
Google,3965,962
stnava.github.io,524,160
github.com,319,94
Bing,214,57
sourceforge.net,147,53
DuckDuckGo,88,25
andysbrainbook.readthedocs.io,38,23
Baidu,36,3
cn.bing.com,35,21
dataportal.brainminds.jp,35,16
