referrer,views_total,views_unique
Google,2776,818
stnava.github.io,570,182
github.com,320,82
Bing,166,51
sourceforge.net,100,43
search.lilo.org,49,2
cn.bing.com,48,21
DuckDuckGo,48,14
search.brave.com,42,5
nature.com,42,3
