referrer,views_total,views_unique
Google,2136,640
stnava.github.io,492,150
github.com,266,74
Bing,178,49
cn.bing.com,103,43
sourceforge.net,71,29
andysbrainbook.readthedocs.io,46,17
link.zhihu.com,44,16
dataportal.brainminds.jp,32,10
DuckDuckGo,31,8
