referrer,views_total,views_unique
Google,893,504
github.com,385,173
Bing,113,68
chatgpt.com,45,33
stnava.github.io,29,19
DuckDuckGo,21,11
dataportal.brainminds.jp,15,10
andysbrainbook.readthedocs.io,12,8
link.zhihu.com,11,6
ecosia.org,10,5
