referrer,views_total,views_unique
Google,2960,799
stnava.github.io,636,191
github.com,291,104
Bing,159,57
sourceforge.net,106,40
cn.bing.com,77,45
DuckDuckGo,65,20
andysbrainbook.readthedocs.io,54,29
dataportal.brainminds.jp,52,14
link.zhihu.com,37,17
