referrer,views_total,views_unique
Google,2856,962
github.com,332,84
stnava.github.io,312,103
Bing,218,76
cn.bing.com,87,40
DuckDuckGo,58,24
dataportal.brainminds.jp,53,14
chatgpt.com,50,23
andysbrainbook.readthedocs.io,41,21
sourceforge.net,30,14
