referrer,views_total,views_unique
Google,1453,683
github.com,511,237
Bing,201,92
chatgpt.com,78,40
stnava.github.io,59,36
doubao.com,32,7
DuckDuckGo,18,12
andysbrainbook.readthedocs.io,16,9
dataportal.brainminds.jp,13,6
search.brave.com,12,6
