referrer,views_total,views_unique
Google,2632,801
stnava.github.io,543,200
github.com,511,73
Bing,109,45
link.zhihu.com,91,23
cn.bing.com,82,31
sourceforge.net,81,43
dataportal.brainminds.jp,47,13
andysbrainbook.readthedocs.io,46,24
DuckDuckGo,44,18
