referrer,views_total,views_unique
Google,2258,890
Bing,208,71
stnava.github.io,178,65
chatgpt.com,138,57
github.com,128,63
cn.bing.com,83,49
mp.csdn.net,44,1
DuckDuckGo,43,16
link.zhihu.com,28,12
search.brave.com,28,9
