referrer,views_total,views_unique
Google,2742,844
github.com,360,74
stnava.github.io,227,109
Bing,153,65
cn.bing.com,113,53
chatgpt.com,75,25
sourceforge.net,62,22
DuckDuckGo,44,20
dataportal.brainminds.jp,32,12
mail.google.com,28,1
