referrer,views_total,views_unique
Google,713,414
github.com,389,160
Bing,103,72
chatgpt.com,66,39
stnava.github.io,51,20
DuckDuckGo,14,7
dataportal.brainminds.jp,13,6
search.brave.com,12,8
andysbrainbook.readthedocs.io,10,9
ecosia.org,9,5
