referrer,views_total,views_unique
Google,2316,926
Bing,189,76
github.com,177,87
stnava.github.io,149,69
chatgpt.com,119,48
cn.bing.com,107,52
DuckDuckGo,53,17
sourceforge.net,32,13
andysbrainbook.readthedocs.io,31,17
search.brave.com,25,7
