referrer,views_total,views_unique
Google,2624,991
github.com,284,89
Bing,185,80
chatgpt.com,170,67
stnava.github.io,152,59
cn.bing.com,136,57
andysbrainbook.readthedocs.io,54,27
sourceforge.net,33,22
DuckDuckGo,25,13
dataportal.brainminds.jp,25,9
