referrer,views_total,views_unique
Google,2475,804
stnava.github.io,522,184
github.com,499,68
Bing,136,44
sourceforge.net,97,51
DuckDuckGo,74,15
cn.bing.com,59,31
andysbrainbook.readthedocs.io,42,20
dataportal.brainminds.jp,34,15
moodle.ubishops.ca,31,18
