referrer,views_total,views_unique
Google,1686,710
Bing,194,87
github.com,119,53
chatgpt.com,84,40
stnava.github.io,70,37
link.zhihu.com,32,13
andysbrainbook.readthedocs.io,32,12
DuckDuckGo,25,14
dataportal.brainminds.jp,25,9
doubao.com,22,11
