url_path,views_total,views_unique
/ANTsX/ANTs,1150,688
/ANTsX/ANTs/releases,353,202
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,333,191
/ANTsX/ANTs/blob/master/Scripts/newAntsExample.sh,220,82
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,159,111
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,158,118
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,155,57
/ANTsX/ANTs/wiki,152,99
/ANTsX/ANTs/issues,134,52
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,119,40
