referrer,views_total,views_unique
Google,2759,870
stnava.github.io,587,211
github.com,373,75
sourceforge.net,142,57
Bing,123,39
link.zhihu.com,99,22
DuckDuckGo,91,19
cn.bing.com,39,22
Baidu,32,7
aramislab.paris.inria.fr,24,5
