time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-07 00:00:00+00:00,55,47,360,81
2024-04-08 00:00:00+00:00,93,70,666,197
2024-04-09 00:00:00+00:00,109,73,538,210
2024-04-10 00:00:00+00:00,110,91,932,212
2024-04-11 00:00:00+00:00,113,85,1139,247
2024-04-12 00:00:00+00:00,129,99,795,213
2024-04-13 00:00:00+00:00,143,134,242,85
2024-04-14 00:00:00+00:00,214,177,404,109
2024-04-15 00:00:00+00:00,191,162,716,208
2024-04-16 00:00:00+00:00,124,93,907,254
2024-04-17 00:00:00+00:00,148,99,764,230
2024-04-18 00:00:00+00:00,220,189,726,214
2024-04-19 00:00:00+00:00,122,92,639,191
2024-04-20 00:00:00+00:00,100,71,187,70
