time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-01 00:00:00+00:00,464,319,255,124
2026-09-02 00:00:00+00:00,154,84,234,124
2026-09-03 00:00:00+00:00,65,50,254,131
2026-09-04 00:00:00+00:00,240,111,205,102
2026-09-05 00:00:00+00:00,89,56,80,43
2026-09-06 00:00:00+00:00,636,191,71,48
2026-09-07 00:00:00+00:00,142,104,134,95
2026-09-08 00:00:00+00:00,131,94,209,113
2026-09-09 00:00:00+00:00,116,72,238,154
2026-09-10 00:00:00+00:00,114,91,231,135
2026-09-11 00:00:00+00:00,190,152,206,117
2026-09-12 00:00:00+00:00,148,104,107,69
2026-09-13 00:00:00+00:00,304,111,85,56
2026-09-14 00:00:00+00:00,174,108,214,122
