referrer,views_total,views_unique
Google,741,433
github.com,354,156
Bing,103,70
chatgpt.com,60,41
stnava.github.io,42,16
DuckDuckGo,15,10
search.brave.com,11,8
ecosia.org,10,6
nature.com,9,4
dataportal.brainminds.jp,9,3
